4,1677186862,Sat May 02 00:50:50 PDT 2009,NO_QUERY,VarianDavid,@kathunter I hear you on that. They both suck! LOL How are you doing? 
4,1677186885,Sat May 02 00:50:51 PDT 2009,NO_QUERY,mrsess,Jesus Manifestation today in Stockholm. Come and join. 
4,1677186899,Sat May 02 00:50:51 PDT 2009,NO_QUERY,tlaa_,"MorningMorning!!  Beautiful day today, maby i'll lay out in the sun all day!!!! "
4,1677186920,Sat May 02 00:50:51 PDT 2009,NO_QUERY,Hannah314,hola. eating weetabix 
4,1677186932,Sat May 02 00:50:51 PDT 2009,NO_QUERY,ewaah,wiiihh I love my cat 
4,1677186936,Sat May 02 00:50:52 PDT 2009,NO_QUERY,CLawDeeAww,Enjoying my new room 
4,1677186957,Sat May 02 00:50:52 PDT 2009,NO_QUERY,barbiegirl20,okay for real going to sleep.but does anyone know about pinkytoast art? gosh i love it! im painting one of the girls on my bedroom wall. 
4,1677186996,Sat May 02 00:50:53 PDT 2009,NO_QUERY,jenwilsonphoto,@pammyiam  thanks for the #followfriday 
4,1677187004,Sat May 02 00:50:53 PDT 2009,NO_QUERY,ninjakrash,"Gamer friends ! Add me on Steam, XFire,GamerDNA XboxLIVE etc,ninjakrash is the gamertag, Started back on PC gaming too  L4D anyone?"
4,1677187044,Sat May 02 00:50:53 PDT 2009,NO_QUERY,goosegrade,"@LIZISKOOL Oh, that's going to drive me nuts, now that I know to look for it. Shame on them! "
4,1677187110,Sat May 02 00:50:55 PDT 2009,NO_QUERY,DjDanMorrell,wow...we had an amazing crowd tonight! music was great  and  an awesome time...nights like this is y i DJ and promote clubs!
4,1677187238,Sat May 02 00:50:57 PDT 2009,NO_QUERY,xnajja,@pavelkralicek D?kujem sta?ï¿½! 
4,1677187295,Sat May 02 00:50:58 PDT 2009,NO_QUERY,laurenfree,taylor swifts music video for you belong with me is adorable? GOO watch it. now 
4,1677187437,Sat May 02 00:51:00 PDT 2009,NO_QUERY,Erinkk30,@Jordanknight Feeling a little sad that I didn't win. I guess I still love you anyways 
4,1677187457,Sat May 02 00:51:01 PDT 2009,NO_QUERY,jessenerd,And lazy boyfriend is just lying in bed with his sleepy head. Awwwww 
4,1677187459,Sat May 02 00:51:01 PDT 2009,NO_QUERY,eirinnhunt,Going out for tea    Yum Yum !!
4,1677187481,Sat May 02 00:51:03 PDT 2009,NO_QUERY,josiahwall,"Cannot wait for church in the morning, God is gonna melt people's faces with His presence. Face melting is good by the way. "
4,1677187526,Sat May 02 00:51:02 PDT 2009,NO_QUERY,jtzgirl07,baby shower tomorrow...hubby home 4 wks...awww.  
4,1677187554,Sat May 02 00:51:02 PDT 2009,NO_QUERY,sabgana,Having a very late lunch at Gourmet's Tagaytay. 
4,1677187659,Sat May 02 00:51:04 PDT 2009,NO_QUERY,_Nanie,"Chez Myra , vient dde se lever ! GOODMORNING "
4,1677187692,Sat May 02 00:51:05 PDT 2009,NO_QUERY,mira21,despite all the surprise ruiners we still gonna have a great time tmo!!!!! i love yall!!!! 
